epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1794,2047.26,0.31041,0.11252,0.00176,0.78797,0.79127,0.7304,0.38554,1.81541,1.35962,0.01751,0.000174029,0.000174029,0.000174029
1795,2048.18,0.23526,0.09545,0.00138,0.78743,0.79127,0.7304,0.38372,1.81804,1.35725,0.01752,0.000173196,0.000173196,0.000173196
1796,2049.11,0.27306,0.08821,0.0011,0.77371,0.77698,0.70636,0.38067,1.82306,1.35655,0.01753,0.000172364,0.000172364,0.000172364
1797,2050.04,0.20837,0.08355,0.00114,0.77371,0.77698,0.70557,0.38473,1.82815,1.35335,0.01753,0.000171531,0.000171531,0.000171531
1798,2050.97,0.22011,0.07294,0.00104,0.77443,0.77698,0.70636,0.38434,1.83091,1.35445,0.01753,0.000170698,0.000170698,0.000170698
1799,2051.89,0.20525,0.08151,0.0013,0.77458,0.77698,0.70557,0.38147,1.83118,1.35619,0.01752,0.000169866,0.000169866,0.000169866
1800,2052.83,0.25405,0.10266,0.00152,0.77416,0.77698,0.70548,0.38035,1.835,1.40343,0.01756,0.000169033,0.000169033,0.000169033
1801,2053.76,0.24602,0.09802,0.00114,0.77304,0.77698,0.70548,0.3831,1.8444,1.38891,0.01735,0.0001682,0.0001682,0.0001682
1802,2054.69,0.2461,0.08211,0.00134,0.78428,0.79127,0.73021,0.3834,1.84792,1.39588,0.01738,0.000167368,0.000167368,0.000167368
1803,2055.62,0.25839,0.0861,0.00106,0.78224,0.79127,0.73021,0.38568,1.84558,1.4033,0.01737,0.000166535,0.000166535,0.000166535
1804,2056.54,0.25311,0.0996,0.00127,0.78414,0.79127,0.73073,0.38375,1.84337,1.40679,0.01738,0.000165702,0.000165702,0.000165702
1805,2057.46,0.23488,0.0786,0.00118,0.78958,0.7858,0.73396,0.3844,1.84318,1.4118,0.0174,0.00016487,0.00016487,0.00016487
1806,2058.39,0.26202,0.10698,0.00135,0.81204,0.78433,0.73847,0.38384,1.8375,1.41634,0.01737,0.000164037,0.000164037,0.000164037
1807,2059.31,0.2486,0.10099,0.00123,0.81178,0.78374,0.74352,0.38768,1.83887,1.42317,0.01736,0.000163204,0.000163204,0.000163204
1808,2060.25,0.21782,0.08845,0.00123,0.81113,0.78185,0.74352,0.38238,1.83684,1.42849,0.01737,0.000162372,0.000162372,0.000162372
1809,2061.19,0.26101,0.10598,0.00138,0.81079,0.78149,0.74352,0.38405,1.8341,1.43265,0.01736,0.000161539,0.000161539,0.000161539
1810,2062.11,0.24253,0.11366,0.00134,0.80892,0.78234,0.74431,0.38391,1.83456,1.43757,0.01735,0.000160706,0.000160706,0.000160706
1811,2063.04,0.2292,0.10778,0.0011,0.80532,0.7874,0.74085,0.38179,1.83321,1.43947,0.01736,0.000159874,0.000159874,0.000159874
1812,2063.97,0.23805,0.09554,0.00131,0.77183,0.79127,0.74085,0.3803,1.83248,1.44182,0.01735,0.000159041,0.000159041,0.000159041
1813,2064.91,0.23656,0.08532,0.00102,0.76865,0.79127,0.73634,0.38,1.83124,1.44436,0.01731,0.000158208,0.000158208,0.000158208
1814,2065.85,0.21661,0.08115,0.00132,0.76886,0.79127,0.73634,0.38106,1.83095,1.44604,0.01727,0.000157376,0.000157376,0.000157376
1815,2066.79,0.25314,0.11455,0.00197,0.76653,0.79127,0.73634,0.38165,1.82956,1.44869,0.01726,0.000156543,0.000156543,0.000156543
1816,2067.72,0.2294,0.08833,0.00148,0.76521,0.79127,0.73812,0.38397,1.83425,1.4378,0.01751,0.00015571,0.00015571,0.00015571
1817,2068.64,0.22697,0.09511,0.00102,0.76728,0.79127,0.73312,0.37946,1.83439,1.43794,0.01751,0.000154878,0.000154878,0.000154878
1818,2069.57,0.20618,0.12475,0.00108,0.76937,0.79127,0.73312,0.37923,1.83174,1.43755,0.01753,0.000154045,0.000154045,0.000154045
1819,2070.5,0.25179,0.11221,0.00112,0.76978,0.79127,0.73257,0.37823,1.83017,1.43526,0.01754,0.000153212,0.000153212,0.000153212
1820,2071.44,0.23735,0.10798,0.00099,0.75962,0.77698,0.70732,0.37752,1.82923,1.43262,0.01755,0.00015238,0.00015238,0.00015238
1821,2072.35,0.23564,0.10035,0.00151,0.76174,0.77698,0.70486,0.37625,1.83024,1.42802,0.01755,0.000151547,0.000151547,0.000151547
1822,2073.29,0.21104,0.07685,0.00123,0.73879,0.76846,0.69792,0.37215,1.83508,1.42912,0.01756,0.000150714,0.000150714,0.000150714
1823,2074.21,0.2531,0.12673,0.00103,0.74199,0.77167,0.69792,0.37252,1.8351,1.42595,0.01759,0.000149882,0.000149882,0.000149882
1824,2075.13,0.26515,0.11219,0.00134,0.74176,0.75644,0.69369,0.37134,1.83551,1.42291,0.0176,0.000149049,0.000149049,0.000149049
1825,2076.06,0.21409,0.09619,0.00107,0.74329,0.7516,0.69369,0.36763,1.83438,1.41777,0.01762,0.000148216,0.000148216,0.000148216
1826,2076.98,0.24817,0.10387,0.00122,0.74843,0.74921,0.69735,0.36818,1.83674,1.41836,0.01764,0.000147384,0.000147384,0.000147384
1827,2077.9,0.21037,0.08557,0.00098,0.74759,0.77459,0.69369,0.36546,1.83491,1.41557,0.01765,0.000146551,0.000146551,0.000146551
1828,2078.83,0.23549,0.10521,0.00113,0.76211,0.76349,0.71983,0.36743,1.83406,1.41277,0.01763,0.000145718,0.000145718,0.000145718
1829,2079.76,0.1982,0.07878,0.00113,0.7645,0.76349,0.71983,0.36781,1.83437,1.41039,0.01764,0.000144886,0.000144886,0.000144886
1830,2080.7,0.20474,0.10117,0.00129,0.7665,0.76349,0.72459,0.37044,1.83165,1.41803,0.01751,0.000144053,0.000144053,0.000144053
1831,2081.62,0.25866,0.09543,0.00124,0.76678,0.76349,0.72459,0.36941,1.83577,1.40447,0.01764,0.00014322,0.00014322,0.00014322
1832,2082.54,0.22585,0.1035,0.0011,0.77051,0.79127,0.72538,0.36952,1.83179,1.41626,0.01741,0.000142388,0.000142388,0.000142388
1833,2083.5,0.29141,0.11727,0.00137,0.76955,0.78753,0.7249,0.36728,1.83159,1.4267,0.01727,0.000141555,0.000141555,0.000141555
1834,2084.44,0.20043,0.07668,0.00108,0.79014,0.7881,0.72955,0.36969,1.83304,1.42766,0.01728,0.000140722,0.000140722,0.000140722
1835,2085.37,0.2676,0.09437,0.0012,0.78073,0.76256,0.73055,0.37114,1.8354,1.41663,0.01742,0.00013989,0.00013989,0.00013989
1836,2086.3,0.2122,0.09547,0.00122,0.74793,0.73571,0.72272,0.3654,1.83785,1.42015,0.01743,0.000139057,0.000139057,0.000139057
1837,2087.22,0.22042,0.10281,0.00113,0.76558,0.73571,0.72269,0.36833,1.83003,1.4424,0.01763,0.000138224,0.000138224,0.000138224
1838,2088.14,0.25937,0.09878,0.00203,0.76511,0.73571,0.72202,0.36755,1.83078,1.44957,0.01762,0.000137392,0.000137392,0.000137392
1839,2089.07,0.24774,0.10206,0.00104,0.78166,0.73571,0.72304,0.36799,1.83132,1.45056,0.01764,0.000136559,0.000136559,0.000136559
1840,2090.01,0.28608,0.12804,0.00144,0.78916,0.73571,0.72254,0.36447,1.82972,1.45269,0.01766,0.000135726,0.000135726,0.000135726
1841,2090.93,0.24956,0.08818,0.00098,0.77637,0.72143,0.70272,0.36718,1.83607,1.34699,0.01868,0.000134894,0.000134894,0.000134894
1842,2091.88,0.23416,0.08884,0.001,0.77748,0.72143,0.70038,0.36488,1.83701,1.34413,0.01864,0.000134061,0.000134061,0.000134061
1843,2092.8,0.23843,0.1124,0.0014,0.77848,0.72143,0.70077,0.36589,1.83501,1.33897,0.01862,0.000133228,0.000133228,0.000133228
1844,2093.73,0.2305,0.11565,0.00103,0.79259,0.73571,0.73819,0.37654,1.83225,1.32869,0.01861,0.000132396,0.000132396,0.000132396
1845,2094.66,0.25727,0.0994,0.00094,0.79374,0.73571,0.72822,0.37046,1.83153,1.32551,0.0186,0.000131563,0.000131563,0.000131563
1846,2095.58,0.21216,0.07671,0.00109,0.79496,0.73571,0.73219,0.37286,1.83095,1.3238,0.01858,0.00013073,0.00013073,0.00013073
1847,2096.52,0.20069,0.09582,0.00112,0.79536,0.73571,0.72822,0.37293,1.83342,1.32942,0.01856,0.000129898,0.000129898,0.000129898
1848,2097.45,0.25536,0.10451,0.00133,0.79551,0.73571,0.73566,0.37713,1.82952,1.33001,0.01856,0.000129065,0.000129065,0.000129065
1849,2098.37,0.24952,0.10327,0.00141,0.7951,0.73571,0.73306,0.37619,1.82783,1.33637,0.01853,0.000128232,0.000128232,0.000128232
1850,2099.3,0.24097,0.08054,0.00111,0.79392,0.73571,0.73314,0.37614,1.82653,1.34108,0.01851,0.0001274,0.0001274,0.0001274
1851,2100.24,0.21464,0.08916,0.00102,0.79254,0.73571,0.72747,0.37233,1.82504,1.33888,0.01852,0.000126567,0.000126567,0.000126567
1852,2101.16,0.22068,0.07719,0.001,0.79035,0.73571,0.73197,0.37598,1.82546,1.33736,0.01851,0.000125734,0.000125734,0.000125734
1853,2102.09,0.28913,0.11976,0.00107,0.82857,0.7315,0.73039,0.37553,1.82423,1.33686,0.0185,0.000124902,0.000124902,0.000124902
1854,2103.02,0.25447,0.08637,0.00112,0.8285,0.73146,0.72869,0.37357,1.82277,1.33649,0.01848,0.000124069,0.000124069,0.000124069
1855,2103.95,0.30499,0.14178,0.00158,0.82842,0.73099,0.73091,0.37406,1.82242,1.3283,0.0185,0.000123236,0.000123236,0.000123236
1856,2104.9,0.23196,0.09714,0.0012,0.81503,0.71728,0.71012,0.37206,1.82619,1.32333,0.01852,0.000122404,0.000122404,0.000122404
1857,2105.84,0.27285,0.10255,0.00149,0.81521,0.71795,0.71012,0.3705,1.82455,1.32407,0.01854,0.000121571,0.000121571,0.000121571
1858,2106.76,0.2313,0.10035,0.00115,0.81574,0.71979,0.70945,0.36963,1.82552,1.32974,0.01854,0.000120738,0.000120738,0.000120738
1859,2107.69,0.2336,0.08638,0.00112,0.81606,0.72143,0.71008,0.3706,1.82721,1.33862,0.01854,0.000119906,0.000119906,0.000119906
1860,2108.63,0.22336,0.09986,0.001,0.81213,0.72143,0.70945,0.37063,1.82755,1.33708,0.01856,0.000119073,0.000119073,0.000119073
1861,2109.55,0.23414,0.10637,0.00099,0.81055,0.72143,0.70945,0.3699,1.82818,1.32995,0.01858,0.00011824,0.00011824,0.00011824
1862,2110.5,0.25865,0.13486,0.00117,0.81068,0.72143,0.70945,0.37015,1.82785,1.32567,0.01857,0.000117408,0.000117408,0.000117408
1863,2111.42,0.27601,0.09516,0.00116,0.81105,0.72143,0.7102,0.36889,1.83066,1.32137,0.01857,0.000116575,0.000116575,0.000116575
1864,2112.34,0.22157,0.08269,0.00116,0.81104,0.72143,0.71045,0.37107,1.82765,1.31821,0.01855,0.000115742,0.000115742,0.000115742
1865,2113.26,0.23229,0.08479,0.00145,0.81073,0.72143,0.71054,0.37265,1.82762,1.31889,0.01853,0.00011491,0.00011491,0.00011491
1866,2114.19,0.22186,0.08487,0.00118,0.82549,0.73571,0.73497,0.37411,1.8292,1.32243,0.01852,0.000114077,0.000114077,0.000114077
1867,2115.12,0.22876,0.10014,0.00102,0.82659,0.73571,0.73497,0.37056,1.83148,1.33145,0.01852,0.000113244,0.000113244,0.000113244
1868,2116.06,0.23752,0.08248,0.00118,0.82727,0.73571,0.7343,0.37327,1.83438,1.33813,0.01852,0.000112412,0.000112412,0.000112412
1869,2116.99,0.19602,0.09252,0.00084,0.82864,0.73571,0.7343,0.37646,1.83733,1.34456,0.01852,0.000111579,0.000111579,0.000111579
1870,2117.91,0.18958,0.09428,0.00111,0.8277,0.73571,0.7343,0.37718,1.84,1.34997,0.01852,0.000110746,0.000110746,0.000110746
1871,2118.84,0.24323,0.14719,0.0013,0.82957,0.73571,0.73497,0.38262,1.83974,1.34137,0.01851,0.000109914,0.000109914,0.000109914
1872,2119.77,0.21656,0.14887,0.00092,0.82989,0.73487,0.73497,0.38214,1.8389,1.33469,0.0185,0.000109081,0.000109081,0.000109081
1873,2120.69,0.27171,0.09361,0.00107,0.82945,0.73348,0.73699,0.38069,1.83522,1.33233,0.0185,0.000108248,0.000108248,0.000108248
1874,2121.62,0.34136,0.13292,0.00118,0.82886,0.73161,0.73752,0.38236,1.83156,1.32814,0.0185,0.000107416,0.000107416,0.000107416
1875,2122.55,0.25942,0.09438,0.00113,0.7923,0.73571,0.73414,0.38033,1.82925,1.33025,0.01847,0.000106583,0.000106583,0.000106583
1876,2123.47,0.21668,0.09,0.00117,0.79231,0.73571,0.73464,0.3801,1.82983,1.32733,0.01846,0.00010575,0.00010575,0.00010575
1877,2124.4,0.21653,0.08806,0.00108,0.79236,0.73571,0.73464,0.37615,1.82888,1.32804,0.01846,0.000104918,0.000104918,0.000104918
1878,2125.33,0.22744,0.07564,0.00092,0.79275,0.73571,0.73414,0.37591,1.83209,1.32752,0.01846,0.000104085,0.000104085,0.000104085
1879,2126.26,0.2666,0.12463,0.00107,0.77999,0.72143,0.70933,0.36973,1.83042,1.32841,0.01846,0.000103252,0.000103252,0.000103252
1880,2127.18,0.23487,0.11486,0.00105,0.77952,0.72143,0.70839,0.37072,1.82528,1.32835,0.01848,0.00010242,0.00010242,0.00010242
1881,2128.11,0.21618,0.08432,0.00126,0.77995,0.72143,0.70954,0.3714,1.82528,1.32171,0.01849,0.000101587,0.000101587,0.000101587
1882,2129.04,0.22665,0.09433,0.00097,0.78046,0.72143,0.70778,0.3702,1.82791,1.31722,0.01849,0.000100754,0.000100754,0.000100754
1883,2129.98,0.22802,0.07247,0.00098,0.7398,0.74921,0.70945,0.37149,1.83164,1.31146,0.01849,9.99216e-05,9.99216e-05,9.99216e-05
1884,2130.92,0.23595,0.10597,0.00146,0.73936,0.74921,0.71059,0.37486,1.8297,1.30919,0.01846,9.9089e-05,9.9089e-05,9.9089e-05
1885,2131.94,0.22279,0.08654,0.00124,0.73838,0.74921,0.70831,0.37528,1.82848,1.30792,0.01846,9.82563e-05,9.82563e-05,9.82563e-05
1886,2133.25,0.20237,0.08199,0.00125,0.73849,0.74921,0.70831,0.37725,1.82885,1.30817,0.01846,9.74236e-05,9.74236e-05,9.74236e-05
1887,2134.54,0.24342,0.09683,0.00105,0.79111,0.74076,0.71029,0.3787,1.83131,1.30766,0.01847,9.6591e-05,9.6591e-05,9.6591e-05
1888,2135.59,0.22053,0.1049,0.00097,0.79149,0.74165,0.71029,0.37944,1.83366,1.30641,0.01847,9.57583e-05,9.57583e-05,9.57583e-05
1889,2136.85,0.21985,0.08657,0.00108,0.79173,0.74255,0.71153,0.38085,1.83178,1.30587,0.01845,9.49256e-05,9.49256e-05,9.49256e-05
1890,2138.16,0.20377,0.08537,0.00099,0.79172,0.7424,0.71153,0.37688,1.83528,1.30764,0.01845,9.4093e-05,9.4093e-05,9.4093e-05
1891,2139.49,0.21,0.09775,0.001,0.7918,0.74289,0.71153,0.37691,1.83318,1.30694,0.01844,9.32603e-05,9.32603e-05,9.32603e-05
1892,2140.81,0.2187,0.08731,0.00102,0.7917,0.74246,0.71225,0.37712,1.82931,1.30458,0.01843,9.24276e-05,9.24276e-05,9.24276e-05
1893,2142.14,0.19538,0.0816,0.001,0.79139,0.74211,0.71225,0.37272,1.8303,1.30746,0.01844,9.1595e-05,9.1595e-05,9.1595e-05
1894,2143.49,0.22896,0.08283,0.00117,0.79141,0.7425,0.71117,0.37452,1.83141,1.30959,0.01844,9.07623e-05,9.07623e-05,9.07623e-05
1895,2144.82,0.23561,0.09272,0.0013,0.79082,0.74145,0.71117,0.37988,1.83153,1.31367,0.01844,8.99296e-05,8.99296e-05,8.99296e-05
1896,2146.06,0.20212,0.09881,0.00118,0.79023,0.7405,0.71117,0.38009,1.83391,1.31656,0.01844,8.9097e-05,8.9097e-05,8.9097e-05
1897,2147.13,0.28011,0.08949,0.00098,0.79035,0.7407,0.71104,0.37927,1.83248,1.31791,0.01844,8.82643e-05,8.82643e-05,8.82643e-05
1898,2148.35,0.2227,0.08084,0.00147,0.79038,0.74112,0.71192,0.37985,1.83278,1.31788,0.01844,8.74316e-05,8.74316e-05,8.74316e-05
1899,2149.48,0.20652,0.08065,0.00109,0.80381,0.75584,0.73735,0.38169,1.83026,1.31532,0.01842,8.6599e-05,8.6599e-05,8.6599e-05
1900,2150.49,0.23333,0.08762,0.00147,0.79063,0.74175,0.71283,0.38049,1.82256,1.42464,0.01739,8.57663e-05,8.57663e-05,8.57663e-05
1901,2151.61,0.20899,0.07382,0.0009,0.79057,0.74171,0.713,0.37936,1.82345,1.42952,0.0174,8.49337e-05,8.49337e-05,8.49337e-05
1902,2152.68,0.24264,0.11583,0.00099,0.79087,0.74229,0.71147,0.37732,1.82621,1.43373,0.01739,8.4101e-05,8.4101e-05,8.4101e-05
1903,2153.7,0.19541,0.09211,0.00083,0.79141,0.74338,0.71235,0.37913,1.82314,1.43344,0.01738,8.32683e-05,8.32683e-05,8.32683e-05
1904,2154.65,0.20792,0.08872,0.00109,0.80462,0.75801,0.73735,0.38225,1.82048,1.43455,0.01737,8.24357e-05,8.24357e-05,8.24357e-05
1905,2155.73,0.19312,0.08552,0.00102,0.79154,0.74408,0.71372,0.38047,1.82277,1.43809,0.01737,8.1603e-05,8.1603e-05,8.1603e-05
1906,2156.75,0.24174,0.1014,0.00099,0.79182,0.74511,0.71372,0.38147,1.82422,1.43858,0.01739,8.07703e-05,8.07703e-05,8.07703e-05
1907,2157.75,0.21114,0.07294,0.00096,0.79222,0.74625,0.71393,0.38043,1.82379,1.44026,0.01738,7.99377e-05,7.99377e-05,7.99377e-05
1908,2158.89,0.22216,0.1208,0.00105,0.79301,0.74795,0.71372,0.38033,1.82505,1.44133,0.0174,7.9105e-05,7.9105e-05,7.9105e-05
1909,2160,0.25515,0.11212,0.00089,0.79331,0.74851,0.71388,0.38036,1.82269,1.44007,0.01741,7.82723e-05,7.82723e-05,7.82723e-05
1910,2161.01,0.23096,0.11238,0.00107,0.79288,0.74921,0.71388,0.38196,1.82051,1.43983,0.01741,7.74397e-05,7.74397e-05,7.74397e-05
1911,2161.96,0.26474,0.08955,0.00092,0.79371,0.74906,0.71278,0.37964,1.82588,1.42915,0.01703,7.6607e-05,7.6607e-05,7.6607e-05
1912,2162.9,0.21073,0.08324,0.00115,0.79324,0.74921,0.71295,0.37984,1.8265,1.41379,0.01721,7.57743e-05,7.57743e-05,7.57743e-05
1913,2163.86,0.20223,0.09326,0.00089,0.77968,0.74921,0.71416,0.37796,1.81866,1.43401,0.01741,7.49417e-05,7.49417e-05,7.49417e-05
1914,2164.79,0.21313,0.08859,0.00111,0.7785,0.74921,0.71399,0.37769,1.82,1.43344,0.01743,7.4109e-05,7.4109e-05,7.4109e-05
1915,2165.72,0.27457,0.12488,0.00148,0.7989,0.76619,0.71804,0.3776,1.81872,1.43228,0.01745,7.32763e-05,7.32763e-05,7.32763e-05
1916,2166.79,0.24637,0.13676,0.0022,0.77868,0.74921,0.71333,0.37687,1.81893,1.4315,0.01745,7.24437e-05,7.24437e-05,7.24437e-05
1917,2167.73,0.21389,0.0795,0.00103,0.77887,0.74921,0.70918,0.37395,1.81886,1.43312,0.01746,7.1611e-05,7.1611e-05,7.1611e-05
1918,2168.76,0.20441,0.0964,0.00164,0.77941,0.74921,0.71399,0.37746,1.82199,1.43207,0.01749,7.07783e-05,7.07783e-05,7.07783e-05
1919,2169.82,0.21576,0.10473,0.00127,0.79312,0.76349,0.73724,0.3806,1.8233,1.43206,0.01751,6.99457e-05,6.99457e-05,6.99457e-05
1920,2170.75,0.20126,0.07469,0.00115,0.79307,0.76349,0.73674,0.37781,1.82501,1.42999,0.01752,6.9113e-05,6.9113e-05,6.9113e-05
1921,2171.8,0.25826,0.08448,0.00128,0.77873,0.74921,0.71404,0.37736,1.82508,1.42994,0.01752,6.82803e-05,6.82803e-05,6.82803e-05
1922,2172.85,0.20191,0.08426,0.00111,0.7777,0.74921,0.71515,0.37779,1.82525,1.43169,0.0175,6.74477e-05,6.74477e-05,6.74477e-05
1923,2173.79,0.27192,0.11707,0.00109,0.77783,0.74921,0.71515,0.37657,1.82481,1.4298,0.01748,6.6615e-05,6.6615e-05,6.6615e-05
1924,2174.71,0.2077,0.08397,0.0011,0.77741,0.74921,0.71066,0.37289,1.82053,1.42724,0.01746,6.57823e-05,6.57823e-05,6.57823e-05
1925,2175.65,0.25973,0.09551,0.00133,0.79481,0.74883,0.71393,0.37612,1.81918,1.42867,0.01745,6.49497e-05,6.49497e-05,6.49497e-05
1926,2176.7,0.24104,0.1111,0.0009,0.79504,0.74874,0.71423,0.37654,1.82163,1.43013,0.01745,6.4117e-05,6.4117e-05,6.4117e-05
1927,2177.65,0.20417,0.07739,0.00097,0.79556,0.74889,0.71423,0.37685,1.82215,1.42937,0.01744,6.32843e-05,6.32843e-05,6.32843e-05
1928,2178.6,0.24981,0.12111,0.00098,0.7955,0.74876,0.71423,0.37293,1.82528,1.43163,0.01745,6.24517e-05,6.24517e-05,6.24517e-05
1929,2179.54,0.22292,0.0823,0.00094,0.7959,0.74905,0.71343,0.37237,1.82567,1.43097,0.01745,6.1619e-05,6.1619e-05,6.1619e-05
1930,2180.48,0.23153,0.08685,0.00095,0.79595,0.74921,0.71343,0.3722,1.82417,1.42979,0.01747,6.07863e-05,6.07863e-05,6.07863e-05
1931,2181.42,0.18419,0.08617,0.00107,0.79633,0.74909,0.71348,0.37606,1.82303,1.42705,0.01746,5.99537e-05,5.99537e-05,5.99537e-05
1932,2182.62,0.22813,0.07802,0.00096,0.79621,0.7488,0.71455,0.3767,1.82162,1.42581,0.01747,5.9121e-05,5.9121e-05,5.9121e-05
1933,2183.79,0.18282,0.07007,0.00149,0.7964,0.74893,0.71348,0.3771,1.82399,1.42587,0.01747,5.82883e-05,5.82883e-05,5.82883e-05
1934,2184.79,0.24419,0.09204,0.00108,0.79674,0.74918,0.7087,0.37393,1.82324,1.42642,0.01747,5.74557e-05,5.74557e-05,5.74557e-05
1935,2185.81,0.19724,0.0871,0.00085,0.80971,0.76349,0.73628,0.37953,1.8214,1.42591,0.01745,5.6623e-05,5.6623e-05,5.6623e-05
1936,2186.93,0.20617,0.08994,0.00111,0.80952,0.76349,0.73817,0.38009,1.82329,1.42707,0.01745,5.57903e-05,5.57903e-05,5.57903e-05
1937,2187.98,0.19242,0.07608,0.00094,0.80873,0.76349,0.73679,0.37943,1.81983,1.42538,0.01744,5.49577e-05,5.49577e-05,5.49577e-05
1938,2189.2,0.18139,0.07391,0.00113,0.80867,0.76349,0.73679,0.38325,1.81858,1.42396,0.01745,5.4125e-05,5.4125e-05,5.4125e-05
1939,2190.44,0.26024,0.11943,0.00105,0.8084,0.76349,0.73656,0.38187,1.81884,1.42233,0.01745,5.32923e-05,5.32923e-05,5.32923e-05
1940,2191.49,0.22091,0.08299,0.00099,0.80851,0.76349,0.73679,0.38344,1.81524,1.42051,0.01745,5.24597e-05,5.24597e-05,5.24597e-05
1941,2192.51,0.2072,0.07652,0.00117,0.808,0.76349,0.73608,0.38362,1.81739,1.42219,0.01745,5.1627e-05,5.1627e-05,5.1627e-05
1942,2193.62,0.22756,0.08474,0.00097,0.80721,0.76349,0.73716,0.38341,1.81818,1.42479,0.01745,5.07943e-05,5.07943e-05,5.07943e-05
1943,2194.62,0.25718,0.1028,0.00113,0.80751,0.76349,0.73608,0.38331,1.81554,1.42514,0.01744,4.99617e-05,4.99617e-05,4.99617e-05
1944,2195.55,0.21818,0.10372,0.0009,0.80764,0.76349,0.73763,0.38358,1.81913,1.42591,0.01746,4.9129e-05,4.9129e-05,4.9129e-05
1945,2196.49,0.20018,0.08047,0.00091,0.79566,0.74921,0.7132,0.37934,1.81762,1.42485,0.01747,4.82963e-05,4.82963e-05,4.82963e-05
1946,2197.42,0.19073,0.09114,0.00105,0.79561,0.74884,0.71274,0.37807,1.82405,1.42613,0.01749,4.74637e-05,4.74637e-05,4.74637e-05
1947,2198.35,0.21966,0.08425,0.00116,0.7951,0.74845,0.71274,0.37791,1.82128,1.42478,0.0175,4.6631e-05,4.6631e-05,4.6631e-05
1948,2199.31,0.24518,0.08298,0.00095,0.79507,0.74807,0.71471,0.3791,1.82119,1.42308,0.01751,4.57983e-05,4.57983e-05,4.57983e-05
1949,2200.24,0.2144,0.08689,0.00098,0.79509,0.74763,0.71392,0.37495,1.8211,1.4204,0.01752,4.49657e-05,4.49657e-05,4.49657e-05
1950,2201.27,0.21738,0.13432,0.00108,0.79514,0.74784,0.71471,0.37588,1.82001,1.41857,0.0175,4.4133e-05,4.4133e-05,4.4133e-05
1951,2202.43,0.26066,0.1108,0.00102,0.79529,0.74816,0.71471,0.37625,1.82093,1.41893,0.01751,4.33003e-05,4.33003e-05,4.33003e-05
1952,2203.5,0.25117,0.12072,0.00103,0.79541,0.74815,0.71399,0.37647,1.82042,1.41793,0.01751,4.24677e-05,4.24677e-05,4.24677e-05
1953,2204.55,0.25241,0.10566,0.00135,0.79561,0.74785,0.71399,0.37529,1.82279,1.41613,0.01752,4.1635e-05,4.1635e-05,4.1635e-05
1954,2205.65,0.26811,0.1081,0.00129,0.79529,0.74745,0.71399,0.37627,1.82187,1.41424,0.01751,4.08023e-05,4.08023e-05,4.08023e-05
1955,2206.69,0.18664,0.08406,0.00105,0.80851,0.76115,0.73653,0.37865,1.82314,1.41535,0.01752,3.99697e-05,3.99697e-05,3.99697e-05
1956,2207.64,0.30746,0.10727,0.00103,0.80811,0.76067,0.73653,0.38127,1.82615,1.41602,0.01753,3.9137e-05,3.9137e-05,3.9137e-05
1957,2208.56,0.22373,0.08164,0.00141,0.80799,0.76077,0.73653,0.38056,1.82422,1.41477,0.01752,3.83043e-05,3.83043e-05,3.83043e-05
1958,2209.49,0.19864,0.07096,0.00085,0.80814,0.76107,0.73605,0.38036,1.83154,1.39916,0.01736,3.74717e-05,3.74717e-05,3.74717e-05
1959,2210.43,0.22354,0.12476,0.00193,0.8078,0.76066,0.73605,0.38371,1.83093,1.39908,0.01734,3.6639e-05,3.6639e-05,3.6639e-05
1960,2211.35,0.23284,0.08079,0.00131,0.80758,0.7603,0.73605,0.38432,1.82889,1.39946,0.01733,3.58063e-05,3.58063e-05,3.58063e-05
1961,2212.4,0.24951,0.09261,0.00114,0.80776,0.7603,0.73605,0.38362,1.83297,1.40052,0.01735,3.49737e-05,3.49737e-05,3.49737e-05
1962,2213.48,0.23601,0.09773,0.00121,0.80811,0.76037,0.73605,0.38362,1.83205,1.39961,0.01735,3.4141e-05,3.4141e-05,3.4141e-05
1963,2214.46,0.24284,0.08107,0.00104,0.80841,0.76054,0.73498,0.38263,1.83148,1.39853,0.01734,3.33083e-05,3.33083e-05,3.33083e-05
1964,2215.43,0.21824,0.09239,0.00101,0.80877,0.76119,0.73498,0.38095,1.83047,1.39929,0.01734,3.24757e-05,3.24757e-05,3.24757e-05
1965,2216.37,0.19661,0.07688,0.00102,0.8088,0.76102,0.73498,0.38095,1.83085,1.39888,0.01731,3.1643e-05,3.1643e-05,3.1643e-05
